Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C23,C24,C25,C26
1,0,18,12.0,14.0,5700.0,35.0,6.0,14.0,101.0,0,2,14.0,0,17,817,295,9,3,967,2,1,194,575,524,13,2,93,754,8,428,123,1,990,1,22,19,356
0,47,0,17.0,24.0,6053.0,146.92563081009297,0.0,32.0,44.0,5,0,24.0,33,248,1093,306,1,3,922,17,1,194,411,959,115,2,231,44,5,12,22,3,590,2,298,20,231
0,47,1,9.0,8.062697910069664,4674.0,13.0,3.0,0.0,4.0,5,1,11.784673844205193,42,139,738,465,11,3,57,2,1,325,665,972,770,2,147,293,1,345,22,3,646,0,724,3,500
0,2,0,30.0,5.0,14.0,3.0,2.0,5.0,5.0,1,1,3.0,0,12,819,8,11,3,741,2,1,102,180,139,314,13,273,720,0,188,6,2,219,1,138,5,104
0,47,18,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,56,146,1282,226,1,3,974,2,0,194,408,1221,227,13,69,963,2,403,123,1,780,8,141,19,356
0,47,0,1.0,8.062697910069664,75496.0,87.0,0.0,0.0,27.0,5,0,11.784673844205193,0,149,83,326,1,5,1002,11,0,48,707,1102,412,3,575,676,5,72,22,2,829,0,174,27,346
0,0,71,1.0,7.0,2905.0,45.0,3.0,7.0,28.0,0,1,7.0,0,120,483,1025,1,4,286,2,1,194,525,7,703,0,492,314,8,490,48,2,427,0,317,28,265
0,7,1,33.079354838709676,0.0,149.0,27.0,12.0,0.0,0.0,2,3,0.0,33,51,687,37,9,3,898,2,1,120,304,129,236,3,698,776,3,243,123,1,411,2,93,19,356
0,47,0,3.0,8.062697910069664,39680.0,146.92563081009297,0.0,1.0,63.0,5,0,11.784673844205193,0,42,166,673,1,5,966,2,1,738,562,588,77,13,184,632,7,484,123,1,122,0,436,19,356
0,47,1,5.0,5.0,12058.0,16.0,2.0,4.0,15.0,5,1,5.0,33,126,1156,823,1,3,828,17,1,370,583,947,288,3,34,1041,4,39,22,2,71,0,66,27,79
0,47,2,15.0,11.0,42192.0,146.92563081009297,0.0,15.0,12.0,5,0,12.0,33,168,1157,66,1,3,771,2,1,117,249,700,108,14,779,514,8,69,123,1,1035,0,432,19,356
1,3,-1,9.0,8.0,472.0,8.0,5.0,20.0,112.0,1,2,8.0,0,236,723,610,29,3,1061,5,1,575,702,820,497,2,600,298,8,166,6,3,917,1,677,9,199
0,47,13,2.0,3.0,7912.0,325.0,9.0,6.0,94.0,5,3,3.0,52,51,1145,1004,1,3,400,2,1,194,683,511,386,3,458,860,8,178,123,1,760,1,329,19,356
0,47,15,47.0,14.0,7444.0,146.92563081009297,0.0,13.0,5.0,5,0,14.0,56,126,1031,276,9,6,191,2,1,783,579,402,21,2,787,1102,8,510,22,0,558,1,491,27,470
0,47,94,1.0,8.062697910069664,39070.0,146.92563081009297,0.0,1.0,18.0,5,0,11.784673844205193,33,8,907,872,0,5,398,2,1,194,533,1084,500,13,260,77,5,14,22,0,584,8,531,27,222
1,0,1,4.0,2.0,1965.0,8.0,27.0,8.0,183.0,0,8,2.0,0,37,1125,134,1,2,504,2,1,7,316,165,355,2,48,529,8,285,87,2,645,0,201,28,453
0,47,1027,8.0,8.062697910069664,193838.0,146.92563081009297,0.0,0.0,18.0,5,0,11.784673844205193,56,132,123,790,1,3,480,15,0,797,810,575,388,2,258,640,3,190,64,2,648,2,178,29,182
0,47,2,33.079354838709676,1.0,1972.0,146.92563081009297,0.0,1.0,14.0,5,0,1.0,0,51,685,894,1,6,435,1,1,233,121,379,551,8,745,994,8,266,123,1,1084,10,279,19,356
0,0,0,5.0,4.0,4576.0,139.0,1.0,18.0,113.0,0,1,6.0,33,13,907,872,6,3,303,2,1,373,601,1084,561,13,594,77,4,106,123,1,584,0,531,19,356
0,47,0,19.0,16.0,1427.0,332.0,0.0,18.0,19.0,5,0,16.0,0,131,1079,511,9,3,683,2,1,897,653,778,461,2,441,406,8,102,155,2,568,0,458,1,16
0,47,17,8.0,27.0,30166.0,146.92563081009297,0.0,26.0,11.0,5,0,27.0,0,215,907,872,11,0,1023,17,1,353,269,1084,420,2,479,77,0,89,123,1,584,2,531,19,356
0,47,2,33.079354838709676,8.062697910069664,36144.0,146.92563081009297,13.710388247639035,36.0,126.76285414480587,5,30,11.784673844205193,0,215,633,872,11,3,60,2,1,275,269,760,420,13,530,216,8,252,123,1,1062,2,531,19,356
0,0,55,3.0,5.0,1283.0,88.0,9.0,4.0,294.0,0,4,19.0,0,189,1148,87,1,3,531,2,1,714,638,408,9,2,816,156,8,11,64,2,946,2,196,27,448
0,0,324,6.0,5.0,6120.0,146.92563081009297,0.0,13.0,6.0,0,0,14.0,56,16,1189,678,1,3,640,2,1,194,355,711,222,2,807,687,0,46,123,1,1008,8,602,19,356
0,2,334,33.079354838709676,0.0,80.0,0.0,6.0,0.0,23.0,1,5,0.0,0,51,471,659,11,3,209,2,1,745,773,921,54,19,182,576,3,24,123,1,455,3,66,19,356
0,0,921,1.0,3.0,1620.0,9.0,4.0,4.0,7.0,0,1,3.0,33,220,714,729,1,5,1078,2,1,191,581,348,401,3,528,65,8,410,123,1,1016,0,414,19,356
0,47,0,1.0,8.062697910069664,11855.0,11.0,8.0,1.0,13.0,5,2,11.784673844205193,17,164,238,708,11,5,832,17,1,194,216,935,298,13,14,1074,0,161,123,1,776,4,6,19,356
0,47,0,784.0,1.0,74278.0,437.0,0.0,7.0,13.0,5,0,13.0,33,37,1252,672,1,3,294,17,0,593,668,783,707,13,515,655,8,285,23,2,976,10,207,27,55
0,0,0,5.0,4.0,13050.0,146.92563081009297,0.0,5.0,4.0,0,0,4.0,0,214,550,737,1,4,215,2,1,241,918,1225,238,2,668,753,0,36,123,1,136,0,66,19,356
0,0,2,2.0,4.0,1787.0,19.0,5.0,7.0,75.0,0,2,4.0,0,84,1169,1021,1,3,871,2,1,248,12,193,316,2,653,1070,8,340,123,1,574,0,111,19,356
0,47,0,4.0,2.0,534533.0,146.92563081009297,0.0,2.0,2.0,5,0,2.0,0,30,55,112,1,3,517,17,0,871,59,1171,680,13,687,988,8,493,64,2,689,7,130,24,496
0,47,-1,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,0.0,8.0,20.0,5,0,11.784673844205193,15,74,1070,819,11,6,994,2,0,194,437,1078,41,9,398,621,2,387,123,1,1,3,162,19,356
0,47,0,35.0,34.0,2947.0,146.92563081009297,0.0,38.0,73.0,5,0,34.0,0,215,892,872,1,3,1064,17,1,148,795,780,273,2,479,641,0,89,123,1,1002,0,531,19,356
0,47,94,3.0,8.062697910069664,2923.0,5.0,3.0,0.0,0.0,5,1,11.784673844205193,0,51,531,43,1,6,549,17,1,194,498,1161,762,2,768,217,8,201,123,1,433,1,140,19,356
1,0,-1,33.079354838709676,8.062697910069664,1671.0,2.0,1.0,0.0,2.0,0,1,11.784673844205193,26,229,785,202,1,3,1133,2,1,194,394,1170,217,2,345,1064,4,292,123,1,966,1,64,19,356
0,0,1,20.0,16.0,7248.0,47.0,2.0,21.0,47.0,0,1,16.0,27,228,697,876,1,3,942,5,1,447,155,884,311,2,591,43,0,43,3,2,1047,1,174,11,149
0,0,16,3.0,32.0,1617.0,149.0,29.0,22.0,1289.0,0,8,78.0,9,51,1229,357,1,3,648,2,1,284,762,187,93,13,402,110,8,279,123,1,975,0,543,19,356
0,47,43,2.0,2.0,10.0,146.92563081009297,0.0,2.0,14.0,5,0,2.0,0,211,839,677,11,3,474,5,1,319,17,764,392,13,601,743,8,27,123,1,784,1,479,19,356
0,47,1,2.0,8.062697910069664,6380.0,146.92563081009297,0.0,4.0,15.0,5,0,11.784673844205193,0,37,315,869,1,2,1111,1,1,169,105,662,402,18,221,885,1,285,58,3,888,0,541,27,383
0,1,100,2.0,2.0,262.0,42.0,32.0,45.0,963.0,1,7,22.0,33,49,492,604,19,3,601,5,1,233,540,577,18,13,525,398,8,415,22,0,318,2,247,0,175
0,0,2375,45.0,0.0,11482.0,535.0,5.0,28.0,368.0,0,2,25.0,33,74,1070,819,1,3,381,11,1,194,592,1078,146,8,1,621,8,184,123,1,1,2,162,19,356
0,0,38,21.0,3.0,1906.0,103.0,6.0,22.0,37.0,0,2,3.0,43,51,127,798,1,3,1028,2,1,785,195,525,84,13,227,603,7,507,123,1,526,0,44,19,356
0,47,0,4.0,0.0,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,2.0,33,102,1095,187,1,6,963,17,0,194,797,919,758,13,313,911,2,85,123,1,686,0,391,19,356
0,18,25,44.0,12.0,329.0,228.0,57.0,13.0,279.0,1,8,12.0,0,17,6,793,1,3,129,2,1,387,318,1152,559,13,275,1075,4,428,123,1,520,7,22,19,356
1,0,2,25.0,0.0,2986.0,58.0,4.0,8.0,16.0,0,1,6.0,26,236,220,619,1,3,64,2,1,558,95,104,586,3,496,736,6,166,22,2,37,0,174,27,149
0,47,1,2.0,1.0,2995.0,146.92563081009297,0.0,1.0,5.0,5,0,1.0,33,139,707,486,1,4,424,2,1,194,499,646,30,13,205,168,5,345,22,2,897,7,368,3,72
0,47,3,2.0,26.0,12025.0,146.92563081009297,0.0,44.0,26.0,5,0,26.0,48,215,633,872,1,3,808,15,1,50,149,760,397,2,156,216,8,252,123,1,1062,0,531,19,356
0,1,5,6.0,3.0,2.0,3.0,1.0,3.0,3.0,1,1,3.0,33,52,549,887,1,3,693,26,1,660,35,477,676,14,374,965,7,181,22,0,1110,1,642,0,466
0,47,-1,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,0.0,0.0,0.0,5,0,11.784673844205193,43,215,892,872,11,0,1044,20,0,194,171,780,435,13,536,641,2,89,123,1,1002,8,531,19,356
0,0,-1,63.0,40.0,1470.0,61.0,4.0,37.0,46.0,0,1,40.0,33,31,829,682,1,4,192,17,1,245,139,267,257,13,631,55,8,447,22,3,597,0,67,0,236
0,0,53,33.0,2.0,3900.0,90.0,11.0,8.0,187.0,0,4,2.0,27,131,1140,831,1,4,961,2,1,194,213,296,339,13,527,80,8,392,126,3,632,0,722,1,345
0,47,1266,5.0,0.0,21585.0,1010.0,3.0,3.0,198.0,5,1,2.0,0,66,485,176,1,5,847,2,1,234,511,489,400,13,152,817,0,88,123,1,575,1,547,19,356
0,5,3,64.0,10.0,0.0,0.0,5.0,9.0,10.0,1,1,0.0,43,188,872,632,1,3,52,2,1,427,179,268,548,13,672,1084,8,452,22,0,387,0,84,3,323
0,0,1,8.0,4.0,1504.0,31.0,18.0,14.0,645.0,0,4,4.0,33,131,40,358,1,3,1122,2,1,194,392,599,501,3,603,174,8,392,113,2,756,7,264,1,293
0,47,650,33.079354838709676,8.062697910069664,1926.0,146.92563081009297,0.0,11.0,21.0,5,0,11.784673844205193,48,74,1070,819,1,3,191,2,1,281,579,1078,21,9,398,621,8,387,123,1,1,3,162,19,356
1,47,119,33.079354838709676,1.0,7159.0,4.0,10.0,1.0,39.0,5,1,1.0,0,51,588,676,7,4,985,2,1,400,31,493,202,2,300,626,8,32,123,1,1144,0,74,19,356
0,3,2711,17.0,0.0,4.0,0.0,3.0,0.0,0.0,1,1,0.0,0,51,805,298,1,3,488,2,1,876,82,615,210,13,309,229,0,237,123,1,483,0,331,19,356
0,0,305,1.0,1.0,1974.0,132.0,9.0,29.0,137.0,0,4,1.0,0,39,1214,87,1,3,565,17,1,358,645,896,455,2,203,203,8,210,64,3,763,2,196,3,448
1,47,-1,76.0,3.0,14459.0,400.0,2.0,11.0,345.0,5,2,3.0,33,150,1047,977,1,3,195,17,1,486,681,993,107,2,261,81,0,251,22,0,819,10,69,20,122
0,10,1,11.0,14.0,133.0,16.0,12.0,18.0,244.0,1,2,16.0,26,4,885,1007,1,1,459,8,1,453,316,969,355,13,298,29,8,22,22,0,80,0,35,28,339
0,47,12,5.0,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,0,186,733,87,9,6,963,2,0,194,797,1216,758,2,35,438,2,215,19,2,926,0,196,0,448
0,0,5,78.0,1.0,20132.0,146.92563081009297,13.710388247639035,5.0,126.76285414480587,0,30,4.0,0,91,1111,401,1,3,346,2,1,224,919,246,166,13,336,14,0,404,114,3,485,7,692,17,53
0,47,3,1.0,8.062697910069664,27540.0,14.0,2.0,1.0,4.0,5,1,11.784673844205193,0,52,1029,419,1,2,388,2,1,893,146,122,608,2,731,861,0,533,22,3,1115,0,655,0,436
0,1,0,7.0,3.0,671.0,48.0,2.0,32.0,32.0,1,2,3.0,16,31,1288,575,1,5,515,11,1,589,691,1003,716,2,790,1042,8,516,22,2,430,8,274,0,109
0,0,48,33.079354838709676,12.0,1401.0,105.0,5.0,1.0,478.0,0,2,54.0,0,97,675,653,1,6,979,2,1,103,160,498,738,13,474,490,4,132,123,1,1066,0,651,19,356
0,47,149,1.0,15.0,270.0,146.92563081009297,0.0,7.0,46.0,5,0,15.0,33,51,362,590,1,3,886,5,1,244,102,907,589,13,500,184,4,366,123,1,199,0,415,19,356
0,0,0,6.0,2.0,17964.0,146.92563081009297,13.710388247639035,2.0,126.76285414480587,0,30,2.0,0,74,1070,819,0,6,555,17,1,621,659,1078,792,9,398,621,7,387,123,1,1,1,162,19,356
0,47,2,1.0,1.0,3047.0,146.92563081009297,0.0,1.0,43.0,5,0,1.0,33,25,61,223,1,3,1066,2,1,194,516,1235,582,2,403,369,5,419,123,1,302,8,234,19,356
0,0,6,33.079354838709676,1.0,36606.0,146.92563081009297,0.0,8.0,6.0,0,0,1.0,0,220,491,152,1,0,888,17,1,210,302,163,538,3,364,564,8,448,123,1,440,0,431,19,356
0,47,-1,11.0,7.0,7188.0,42.0,2.0,13.0,41.0,5,1,7.0,33,12,587,324,1,4,975,2,1,194,440,798,6,3,710,1056,7,188,47,2,624,0,66,27,23
0,0,0,2.0,5.0,1847.0,227.0,2.0,45.0,197.0,0,1,48.0,0,103,633,872,1,3,939,2,1,194,657,760,747,13,792,216,0,242,123,1,1062,1,531,19,356
0,47,7,11.0,7.0,7188.0,42.0,2.0,13.0,41.0,5,1,7.0,26,12,587,324,1,4,975,2,1,194,440,798,6,13,273,1056,7,188,47,3,624,0,66,27,23
0,47,1,1.0,8.062697910069664,14678.315844700945,146.92563081009297,0.0,1.0,61.0,5,0,11.784673844205193,0,51,186,848,1,3,1059,17,0,194,903,86,566,13,225,447,2,61,123,1,1056,8,663,19,356
1,47,1,4.0,1.0,4870.0,19.0,13.0,7.0,75.0,5,6,1.0,8,51,1090,849,1,5,125,17,1,672,417,602,746,2,387,3,8,68,123,1,604,0,40,19,356
1,47,99,33.079354838709676,8.062697910069664,2986.0,6.0,9.0,0.0,33.0,5,2,11.784673844205193,33,239,1172,503,1,6,1026,2,1,778,613,185,753,2,647,583,8,454,123,1,210,1,248,19,356
0,47,1,3.0,8.062697910069664,25931.0,146.92563081009297,0.0,19.0,20.0,5,0,11.784673844205193,43,134,1146,539,1,5,905,11,1,194,106,544,228,2,749,442,8,425,22,0,69,0,604,7,335
0,3,2,14.0,10.0,12.0,8.0,16.0,11.0,43.0,2,11,8.0,31,12,160,645,1,0,986,11,1,731,63,109,422,13,367,905,4,154,15,0,542,0,183,27,483
0,0,0,10.0,27.0,12284.0,181.0,2.0,37.0,144.0,0,2,27.0,33,13,633,872,1,5,1156,17,1,367,517,760,423,13,594,216,0,106,123,1,1062,5,531,19,356
0,1,1,37.0,8.0,339.0,38.0,1.0,8.0,10.0,1,1,10.0,27,238,1208,1012,1,5,682,34,1,194,311,1214,785,13,814,1115,4,435,22,0,962,0,449,28,525
0,0,1,2.0,8.062697910069664,4367.0,127.0,7.0,17.0,86.0,0,1,11.784673844205193,0,215,907,872,11,6,834,2,1,680,840,1084,208,13,536,77,8,89,123,1,584,0,531,19,356
0,0,2,1.0,6.0,5594.0,124.0,7.0,30.0,129.0,0,2,6.0,75,126,515,528,1,6,1058,20,1,707,43,1056,765,2,787,326,8,510,22,2,155,0,494,27,224
0,0,7,1.0,3.0,1959.0,71.0,5.0,11.0,39.0,0,2,3.0,0,39,971,87,1,5,627,2,1,91,461,788,305,2,203,573,8,210,64,2,475,2,196,3,448
0,1,3,33.079354838709676,6.0,624.0,9.0,1.0,8.0,8.0,1,1,6.0,0,51,929,877,1,6,924,17,1,194,150,1209,534,3,652,807,7,372,123,1,693,7,611,19,356
0,3,1128,5.0,1.0,31.0,1.0,11.0,3.0,3.0,2,6,1.0,0,145,906,837,1,6,1085,2,1,251,294,236,255,2,770,843,8,216,22,0,175,1,162,27,377
1,1,0,36.0,4.0,2.0,4.0,1.0,1.0,4.0,1,1,4.0,0,230,1089,612,0,5,228,2,1,194,283,213,505,2,158,863,0,147,88,0,671,0,619,0,375
0,0,62,19.0,4.0,5076.0,28.0,2.0,6.0,43.0,0,2,4.0,33,37,1253,883,1,5,577,11,1,859,316,927,355,3,446,544,0,21,186,0,1109,0,569,28,534
0,47,4,11.0,4.0,33111.0,22.0,0.0,4.0,6.0,5,0,4.0,0,12,797,491,1,4,169,2,1,194,590,351,764,3,710,862,5,188,22,2,360,0,121,27,117
0,47,0,3.0,2.0,7607.0,146.92563081009297,0.0,3.0,10.0,5,0,2.0,0,84,1169,1021,7,3,366,15,1,194,125,193,4,13,283,1070,5,340,123,1,574,8,111,19,356
0,47,36,9.0,8.062697910069664,4468.0,146.92563081009297,0.0,1.0,47.0,5,0,11.784673844205193,0,12,858,757,1,5,450,2,1,194,805,327,6,2,185,518,0,188,4,3,743,0,104,27,18
0,47,4,12.0,4.0,34414.0,146.92563081009297,0.0,4.0,29.0,5,0,4.0,43,126,801,997,1,3,811,2,1,194,523,793,617,2,787,937,5,510,22,3,202,8,66,27,163
0,31,946,6.0,2.0,449.0,31.0,33.0,32.0,32.0,1,1,3.0,0,120,815,516,1,3,753,17,1,627,174,495,38,2,77,1140,8,490,22,3,860,2,174,17,149
1,47,151,1.0,4.0,2443.0,20.0,6.0,15.0,58.0,5,1,14.0,27,51,1024,447,11,6,335,2,1,194,609,1034,304,0,431,677,6,459,123,1,108,1,306,19,356
1,1,-1,33.0,6.0,5.0,6.0,3.0,5.0,9.0,1,2,6.0,0,150,546,163,1,2,335,17,1,194,609,1098,304,2,261,313,3,251,22,2,596,0,301,3,223
0,47,2,6.0,20.0,2962.0,192.0,9.0,22.0,138.0,5,1,25.0,0,58,20,819,7,3,902,2,1,121,468,679,294,2,808,244,0,249,123,1,1094,0,162,19,356
1,0,0,84.0,10.0,1612.0,39.0,8.0,12.0,39.0,0,1,24.0,0,91,925,1000,1,3,545,2,1,900,185,425,472,2,53,497,8,404,186,3,192,10,158,17,45
0,0,0,115.0,27.0,2934.0,59.0,1.0,30.0,53.0,0,1,27.0,0,37,384,742,9,5,965,2,1,421,848,132,403,3,169,303,7,285,22,3,174,3,353,28,548
0,1,1,7.0,18.0,800.0,72.0,14.0,31.0,357.0,1,6,18.0,33,152,1126,1015,1,6,361,2,1,388,876,897,697,13,56,635,3,260,123,1,804,0,547,19,356
1,3,1,5.0,6.0,0.0,0.0,25.0,7.0,10.0,1,2,0.0,0,13,633,872,1,3,649,2,1,58,922,760,712,3,63,216,6,106,123,1,1062,0,531,19,356
0,47,7,8.0,5.0,105111.0,146.92563081009297,0.0,8.0,57.0,5,0,5.0,33,12,1284,369,9,3,1084,3,0,761,301,1042,253,2,185,57,7,188,22,0,732,1,174,27,149
0,47,29,9.0,4.0,8678.0,145.0,1.0,9.0,38.0,5,1,4.0,49,49,829,682,1,4,604,2,1,816,414,267,218,2,360,55,7,415,22,3,597,0,67,0,236
0,47,0,5.0,2.0,25806.0,146.92563081009297,0.0,2.0,2.0,5,0,2.0,0,51,249,150,6,3,972,2,1,194,843,672,23,3,766,729,8,203,123,1,748,2,285,19,356
0,1,0,133.0,0.0,495.0,63.0,1.0,27.0,28.0,1,1,28.0,33,63,243,261,1,6,332,2,1,310,9,149,225,2,739,409,3,347,22,0,922,1,66,27,90
1,47,-1,33.079354838709676,8.062697910069664,10416.0,67.0,9.0,0.0,70.0,5,2,11.784673844205193,27,185,448,1008,1,3,76,4,1,686,838,637,301,13,680,929,8,30,123,1,837,0,332,19,356
0,47,-1,33.079354838709676,8.062697910069664,17375.0,146.92563081009297,0.0,0.0,0.0,5,0,11.784673844205193,33,99,204,928,1,4,793,2,1,194,219,612,178,13,21,475,5,463,22,2,553,0,539,27,48
0,47,1,17.0,17.0,20406.0,151.0,68.0,17.0,254.0,5,5,17.0,0,119,8,99,1,0,20,2,1,512,223,855,31,3,760,586,4,502,123,1,592,2,177,19,356
0,47,0,13.0,2.0,24544.0,146.92563081009297,0.0,2.0,2.0,5,0,2.0,0,13,907,872,1,3,794,2,1,194,200,1084,733,13,411,77,7,503,123,1,584,0,531,19,356
1,47,150,5.0,9.0,6321.0,17.0,10.0,11.0,16.0,5,1,9.0,26,194,907,872,11,5,337,2,1,194,246,1084,570,2,7,77,8,291,22,0,584,0,531,28,286
0,0,5,33.079354838709676,8.062697910069664,6253.0,84.0,2.0,20.0,71.0,0,1,11.784673844205193,0,84,1169,1021,1,4,380,2,1,194,198,193,55,13,283,1070,0,340,123,1,574,0,111,19,356
0,47,-1,33.079354838709676,8.062697910069664,18336.0,27.0,1.0,1.0,25.0,5,1,11.784673844205193,0,201,892,872,1,3,72,17,1,194,210,780,234,13,284,641,7,42,22,3,1002,0,531,1,538
0,47,1453,8.0,3.0,7106.0,158.0,2.0,13.0,123.0,5,1,13.0,0,91,1249,568,1,5,166,2,1,155,703,138,679,13,336,653,8,404,148,3,1182,1,174,17,149
1,2,0,3.0,1.0,358.0,7.0,32.0,26.0,228.0,2,12,1.0,26,106,666,648,1,6,180,2,1,882,289,1088,729,0,207,686,8,130,22,2,656,0,419,7,300
0,7,1,364.0,4.0,21.0,30.0,14.0,47.0,57.0,1,2,3.0,0,126,397,1015,1,6,196,11,1,194,591,1069,260,3,47,635,8,2,22,0,804,1,547,27,329
0,0,9,1.0,6.0,4327.0,247.0,3.0,14.0,94.0,0,1,6.0,26,215,907,872,1,5,670,2,1,884,619,1084,268,13,536,77,0,89,123,1,584,0,531,19,356
0,12,0,74.0,19.0,34.0,19.0,38.0,18.0,279.0,1,5,19.0,33,233,790,19,1,5,910,2,1,617,220,413,275,2,71,920,3,321,22,0,795,0,624,27,158
0,1,45,32.0,14.0,4.0,14.0,1.0,23.0,14.0,1,1,1.0,26,52,227,388,1,3,850,2,1,603,698,487,758,13,224,1144,7,181,22,0,458,0,579,0,378
0,47,26,128.0,7.0,0.0,191.0,2.0,15.0,110.0,5,1,2.0,1,52,983,539,1,3,1088,2,1,437,890,356,362,2,772,1010,0,181,22,0,676,1,604,0,335
0,47,271,1.0,1.0,14678.315844700945,146.92563081009297,0.0,3.0,21.0,5,0,1.0,15,51,1166,435,1,5,633,2,0,194,872,54,345,2,234,1128,2,422,123,1,1154,0,547,19,356
1,47,-1,33.079354838709676,8.062697910069664,8521.0,64.0,32.0,0.0,138.0,5,9,11.784673844205193,26,51,63,463,1,3,972,2,1,419,843,219,23,2,773,761,8,148,123,1,361,2,32,19,356
1,47,365,24.0,46.0,43.0,181.0,52.0,33.0,343.0,5,6,39.0,0,150,1251,207,1,0,988,2,1,699,234,850,353,14,573,371,4,251,36,3,774,2,693,3,455
0,0,0,23.0,18.0,1573.0,75.0,3.0,18.0,65.0,0,1,18.0,0,228,1281,305,1,0,119,2,1,246,112,73,37,2,591,413,0,43,64,2,761,1,662,5,67
0,47,0,92.0,6.0,893008.0,146.92563081009297,0.0,7.0,90.0,5,0,6.0,0,126,193,555,1,5,110,2,0,111,660,518,354,2,757,195,8,2,22,3,874,0,66,27,329
0,47,1,1.0,8.062697910069664,38940.0,151.0,1.0,3.0,78.0,5,0,11.784673844205193,0,37,1198,105,1,5,951,2,1,13,201,105,345,3,169,1069,0,285,117,2,728,0,174,28,149
0,3,32,33.079354838709676,10.0,46.0,8.0,4.0,7.0,26.0,1,2,8.0,26,126,1033,455,1,3,1098,2,1,194,202,841,59,2,659,774,0,464,22,3,466,0,66,27,247
0,3,82,36.0,6.0,0.0,0.0,69.0,19.0,464.0,1,12,0.0,0,12,192,851,11,0,191,2,1,783,579,300,21,14,87,391,8,188,22,0,867,1,174,27,514
0,0,64,6.0,1.0,25950.0,146.92563081009297,0.0,1.0,1.0,0,0,1.0,0,209,361,936,1,3,946,2,0,254,253,363,309,2,89,549,0,432,3,0,70,1,545,0,310
0,47,0,8.0,13.0,1650.0,146.92563081009297,0.0,5.0,13.0,5,0,13.0,43,12,62,258,1,4,486,5,1,17,73,1030,495,13,273,41,8,188,22,0,393,0,66,27,375
0,4,0,139.0,14.0,23.0,21.0,4.0,12.0,14.0,1,1,14.0,56,126,954,555,1,4,970,2,1,176,25,231,567,3,47,1001,0,2,22,0,668,0,66,27,329
0,0,25,5.0,2.0,10036.0,146.92563081009297,13.710388247639035,21.0,126.76285414480587,0,30,2.0,56,42,696,413,11,3,923,2,1,194,424,792,127,13,184,259,0,484,123,1,1081,0,436,19,356
0,47,60,1.0,1.0,145.0,74.0,4.0,1.0,43.0,5,3,1.0,0,102,450,155,1,6,282,2,1,113,465,211,216,13,313,967,8,85,123,1,181,0,482,19,356
0,47,-1,33.079354838709676,8.062697910069664,76921.0,146.92563081009297,0.0,0.0,4.0,5,0,11.784673844205193,33,51,1158,149,11,3,760,2,0,410,295,1203,167,13,75,49,8,145,123,1,1166,1,468,19,356
1,47,58,4.0,2.0,3068.0,11.0,29.0,3.0,240.0,5,4,2.0,0,12,405,1001,1,4,361,5,1,474,876,316,697,2,464,542,3,296,10,3,712,0,88,27,359
0,1,19,20.0,11.0,391.0,27.0,31.0,23.0,340.0,1,6,11.0,0,12,882,555,1,3,597,2,1,352,352,1052,494,9,684,912,8,208,163,0,471,0,66,27,405
0,0,0,2.0,13.0,2904.0,104.0,1.0,3.0,100.0,0,1,13.0,4,131,825,432,9,5,971,5,1,897,653,1157,461,18,412,850,8,392,116,2,124,0,174,1,149
0,0,71,33.079354838709676,8.062697910069664,11796.0,830.0,2.0,33.0,205.0,0,1,11.784673844205193,0,116,337,368,1,3,686,17,1,683,851,593,519,3,133,163,8,362,123,1,985,2,271,19,356
1,47,71,33.079354838709676,2.0,5011.0,3.0,33.0,2.0,50.0,5,8,2.0,0,143,368,671,7,5,268,17,1,583,108,1163,443,8,487,1089,8,29,123,1,1014,2,646,19,356
0,41,0,81.0,23.0,56.0,40.0,282.0,48.0,469.0,1,7,23.0,43,230,945,621,1,3,576,17,1,556,924,428,484,2,158,316,3,147,22,2,72,10,199,27,305
0,0,577,33.079354838709676,8.0,1920.0,214.0,78.0,35.0,922.0,0,13,8.0,56,12,1215,686,11,3,854,2,1,643,442,914,116,13,273,487,4,188,144,3,172,0,70,27,209
0,47,1,16.0,4.0,14678.315844700945,146.92563081009297,0.0,4.0,4.0,5,0,4.0,0,8,1238,300,9,3,1059,17,0,194,903,383,566,2,615,325,2,14,22,2,1181,8,238,29,471
0,47,57,3.0,4.0,25466.0,22.0,7.0,4.0,22.0,5,1,4.0,0,42,698,670,1,4,378,2,1,844,275,804,755,2,726,949,8,308,123,1,588,0,436,19,356
0,47,252,4.0,0.0,1324.0,146.92563081009297,0.0,27.0,12.0,5,0,9.0,0,74,1070,819,1,0,657,17,1,130,835,1078,15,9,398,621,8,387,123,1,1,1,162,19,356
0,47,3,2.0,1.0,7283.0,146.92563081009297,0.0,2.0,143.0,5,0,1.0,0,12,1054,594,1,5,787,5,1,273,887,285,727,8,469,109,4,188,199,2,694,1,217,26,364
